PREDICATION_ID,SENTENCE_ID,PMID,PREDICATE,SUBJECT_CUI,SUBJECT_NAME,SUBJECT_SEMTYPE,SUBJECT_NOVELTY,OBJECT_CUI,OBJECT_NAME,OBJECT_SEMTYPE,OBJECT_NOVELTY
845,2365,5876104,PROCESS_OF,C0009348,Collateral Circulation,phsf,1,C0034493,Oryctolagus cuniculus,mamm,1
846,2385,13347218,COEXISTS_WITH,C0006902,Capillaritis,dsyn,1,C0041327,"Tuberculosis, Pulmonary",dsyn,1
847,2417,5707417,COEXISTS_WITH,C0014544,Epilepsy,dsyn,1,C0009951,Convulsions,dsyn,1
848,2426,4967409,PART_OF,C0037303,Bone structure of cranium,bpoc,1,C0026447,Monkeys,mamm,1
849,2395,5933805,TREATS,C0396565,Lung excision,topp,1,C1306038,Pulmonary histoplasmosis,dsyn,1
850,2454,13974579,METHOD_OF,C0031006,In situ perfusion,topp,1,C0920425,Cancer Treatment,topp,1
851,2423,14457951,CAUSES,C0023355,Leptomeningitis,dsyn,1,C0041296,Tuberculosis,dsyn,1
852,2495,5187620,PROCESS_OF,C0022658,Kidney Diseases,dsyn,1,C0008059,Child,humn,1
853,2481,5867998,PART_OF,C0027149,Myxoma,neop,1,C0225860,Left atrial structure,bpoc,1
854,2403,5877998,ISA,C0185026,Plication,topp,1,C0543467,Operative Surgical Procedures,topp,1
855,2471,5839814,PROCESS_OF,C0028778,Obstruction,patf,1,C0021289,"Infant, Newborn",humn,1
856,2492,14772469,PART_OF,C0007097,Carcinoma,neop,1,C0024109,Lung,bpoc,1
857,2466,12264118,PART_OF,C0024659,"Mammary Glands, Animal",bpoc,1,C0007097,Carcinoma,neop,1
858,2403,5877998,TREATS,C0185026,Plication,topp,1,C0035305,Retinal Detachment,dsyn,1
859,2491,5182923,PROCESS_OF,C0476273,Respiratory distress,sosy,1,C0008059,Child,humn,1
860,2502,14087180,PROCESS_OF,C0042998,Vulvovaginitis,dsyn,1,C0008059,Child,humn,1
861,2319,11850911,ISA,C0022594,Keratosis Blennorrhagica,dsyn,1,C0037284,Skin lesion,acab,1
862,2488,13297280,TREATS,C0012002,Diathermy,topp,1,C0269062,Chronic cervicitis,dsyn,1
863,2474,13605284,LOCATION_OF,C0005847,Blood Vessels,bpoc,1,C0019080,Hemorrhage,fndg,1
864,2471,5839814,CAUSES,C0021828,Intestinal Atresia,dsyn,1,C0028778,Obstruction,patf,1
865,2553,14771475,COEXISTS_WITH,C0020517,Hypersensitivity,patf,1,C0026946,Mycoses,dsyn,1
866,2477,14150930,TREATS,C1293107,Expulsion,topp,1,C0426686,Liver finding,fndg,1
867,2502,14087180,PROCESS_OF,C0276683,Candidiasis of vulva,dsyn,1,C0008059,Child,humn,1
868,2483,13997727,COEXISTS_WITH,C0023530,Leukopenia,dsyn,1,C0036974,Shock,patf,1
869,2530,14185268,TREATS,C0020699,Hysterectomy,topp,1,C0006826,Malignant Neoplasms,neop,0
870,2496,6029553,LOCATION_OF,C0027361,Persons,humn,0,C0003818,Arsenic,elii,1
871,2469,5914359,INTERACTS_WITH,C0002006,Aldosterone,horm,1,C0037494,Sodium Chloride,bacs,1
872,2519,12259174,LOCATION_OF,C0026140,"Milk, Human",bdsu,1,C0028040,Nicotine,orch,1
873,2520,13551199,PROCESS_OF,C0021400,Influenza,dsyn,1,C0008059,Child,humn,1
874,2475,13155049,COEXISTS_WITH,C0699748,Pathogenesis,patf,0,C0041327,"Tuberculosis, Pulmonary",dsyn,1
875,2547,13372926,LOCATION_OF,C1275631,Perianal region structure,blor,1,C0006826,Malignant Neoplasms,neop,0
876,2530,14185268,PART_OF,C0006826,Malignant Neoplasms,neop,0,C1521714,Uterus - Cervix (MMHCC),tisu,1
877,2551,13347219,TREATS,C0351302,Sodium salts,phsu,1,C0023348,"Leprosy, Lepromatous",dsyn,1
878,2516,4301646,USES,C0087111,Therapeutic procedure,topp,0,C0086123,Deoxycholate,phsu,1
879,2450,5729819,LOCATION_OF,C0030274,Pancreas,bpoc,1,C0011847,Diabetes,dsyn,1
880,2528,11712290,PROCESS_OF,C0012634,Disease,dsyn,0,C0080309,Ventricular Function,ortf,1
881,2546,14439993,PART_OF,C0206674,"Adenoma, Villous",neop,1,C0034896,Rectum,bpoc,1
882,2469,5914359,INTERACTS_WITH,C0003779,Argipressin,horm,1,C0037494,Sodium Chloride,bacs,1
883,2519,12259174,LOCATION_OF,C0042036,Urine,bdsu,1,C0028040,Nicotine,orch,1
884,2582,13974580,TREATS,C0031006,In situ perfusion,topp,1,C1261473,sarcoma,neop,1
885,2575,13680870,TREATS,C0279025,Endocrine therapy,topp,1,C0334897,Obstetrician,humn,1
886,2547,13372926,LOCATION_OF,C1275631,Perianal region structure,blor,1,C0877510,Precancerous skin lesion,dsyn,1
887,2450,5729819,PROCESS_OF,C0011847,Diabetes,dsyn,1,C0001675,Adult,humn,1
888,2443,12312852,PROCESS_OF,C0178554,cocarcinogen,patf,1,C0026809,Mus,mamm,1
889,2536,13502786,PART_OF,C0006104,Brain,bpoc,1,C0024398,Macaca,mamm,1
890,2557,5776126,COEXISTS_WITH,C1510428,Cerebral Abscess,dsyn,1,C0036117,Salmonella infections,dsyn,1
891,2469,5914359,INTERACTS_WITH,C0010124,Corticosterone,horm,1,C0037494,Sodium Chloride,bacs,1
892,2570,5707418,LOCATION_OF,C0006104,Brain,bpoc,1,C0017911,Glycogen,bacs,1
893,2543,14847759,PART_OF,C0006826,Malignant Neoplasms,neop,0,C1305392,Entire common bile duct,bpoc,1
894,2571,13685052,PART_OF,C0023779,Lipids,lipd,1,C0040934,Trichophyton mentagrophytes,fngs,1
895,2594,5955083,LOCATION_OF,C0262950,Skeletal bone,bpoc,1,C0036202,Sarcoidosis,dsyn,1
896,2450,5729819,PROCESS_OF,C0011847,Diabetes,dsyn,1,C0030705,Patients,humn,0
897,2475,13155049,PROCESS_OF,C0041327,"Tuberculosis, Pulmonary",dsyn,1,C0008059,Child,humn,1
898,2515,4966829,PART_OF,C0017526,Giant Cells,cell,1,C0004595,Bacillus subtilis,bact,1
899,2443,12312852,CAUSES,C0025732,Methylcholanthrene,hops,1,C0042138,Uterine Neoplasms,neop,1
900,2612,14877306,PART_OF,C0007097,Carcinoma,neop,1,C1280388,Entire upper lip,bpoc,1
901,2554,14812432,PART_OF,C0023884,Liver,bpoc,1,C0025914,House mice,mamm,1
902,2524,13103847,ISA,C0699935,Terramycin,antb,1,C0030092,Oxytetracycline,antb,1
903,2622,13464053,PROCESS_OF,C0027819,Neuroblastoma,neop,1,C0021270,Infant,humn,1
904,2579,14268271,TREATS,C0034618,Radiation therapy,topp,1,C0036631,Seminoma,neop,1
905,2430,13582820,TREATS,C0009574,Compound 48-80,phsu,1,C0034693,Rattus norvegicus,mamm,1
906,2557,5776126,PROCESS_OF,C0036117,Salmonella infections,dsyn,1,C0021270,Infant,humn,1
907,2536,13502786,LOCATION_OF,C0006104,Brain,bpoc,1,C0002059,Alkaline Phosphatase,aapp,1
908,2443,12312852,STIMULATES,C0857127,Induction,topp,1,C0018270,Growth,orgf,1
909,2524,13103847,ISA,C0728748,Aureomycin,antb,1,C0008293,Chlortetracycline,antb,1
910,2633,13384327,TREATS,C0008286,Chlorpromazine,phsu,1,C0030705,Patients,podg,0
911,2636,20241554,PART_OF,C1267211,Entire duct,bpoc,1,C1550312,Submaxillary,bpoc,1
912,2569,13789604,PART_OF,C0334294,Multiple adenomatous polyps,neop,1,C0038351,Stomach,bpoc,1
913,2681,16016739,LOCATION_OF,C0023625,"Libraries, Medical",hcro,1,C0007371,Cataloging,ocac,1
914,2569,13789604,COEXISTS_WITH,C0153188,"[X]Late syphilis, unspecified",dsyn,1,C0334294,Multiple adenomatous polyps,neop,1
915,2476,4878919,TREATS,C0013227,Pharmaceutical Preparations,phsu,0,C0019829,Hodgkin Disease,neop,1
916,2576,4286772,PART_OF,C1368019,Paget's Disease,neop,1,C0006141,Breast,bpoc,1
917,2690,14782769,PROCESS_OF,C0036341,Schizophrenia,mobd,1,C0205653,Adolescent,humn,1
918,2703,13605286,TREATS,C0001712,Aerosols,chvs,1,C0037274,skin disorder,dsyn,0
919,2626,14055650,ISA,C0036861,Sewage,eehu,1,C0392355,Pollution,eehu,1
920,2644,14386691,TREATS,C0728940,Excision,topp,1,C0014009,Empyema,dsyn,1
921,2588,10976199,PART_OF,C1167331,outer membrane,celc,1,C0037851,Sperm Tail,celc,1
922,2645,4300082,LOCATION_OF,C0022646,Kidney,bpoc,1,C0151864,Disorder of pregnancy,dsyn,1
923,2671,14185269,PART_OF,C0006826,Malignant Neoplasms,neop,0,C0029939,Ovary,bpoc,1
924,2599,5867999,ISA,C0027627,Neoplasm Metastasis,neop,1,C0006826,Malignant Neoplasms,neop,0
925,2690,14782769,TREATS,C0009953,Convulsive therapy,topp,1,C0036341,Schizophrenia,mobd,1
926,2576,4286772,ISA,C1368019,Paget's Disease,neop,1,C0006826,Malignant Neoplasms,neop,0
927,2476,4878919,TREATS,C0013227,Pharmaceutical Preparations,phsu,0,C0162460,Reticulosis,neop,1
928,2576,4286772,PART_OF,C0006826,Malignant Neoplasms,neop,0,C0006141,Breast,bpoc,1
929,2476,4878919,PROCESS_OF,C0019829,Hodgkin Disease,neop,1,C0030705,Patients,humn,0
930,2706,16691905,METHOD_OF,C0038288,Sexual sterilization,topp,1,C0007389,Cataract Extraction,topp,1
931,2739,12259050,PROCESS_OF,C0678108,Sterility,patf,1,C0025266,Male population group,humn,0
932,2476,4878919,PROCESS_OF,C0162460,Reticulosis,neop,1,C0030705,Patients,humn,0
933,2640,14150931,PART_OF,C0061241,germin,aapp,1,C0018067,Gonadal structure,bpoc,1
934,2668,12308048,LOCATION_OF,C0036378,"Schools, Medical",hcro,1,C0039401,Educational process of instructing,edac,1
935,2698,13431683,PART_OF,C0006826,Malignant Neoplasms,neop,0,C0040132,Thyroid Gland,bpoc,1
936,2685,13738592,PART_OF,C0005682,Bladder,bpoc,1,C0521377,Rectum and sigmoid colon,bpoc,1
937,2718,13070195,PART_OF,C0006736,Calculi,bdsu,1,C0018494,hair,bpoc,1
938,2676,13480924,TREATS,C0442936,Hemilaminectomy,topp,1,C0012984,Canis familiaris,mamm,1
939,2728,13464054,COEXISTS_WITH,C0019066,Nontraumatic hemoperitoneum,patf,1,C0878751,Late pregnancy,dsyn,1
940,2476,4878919,TREATS,C0013227,Pharmaceutical Preparations,phsu,0,C0030705,Patients,podg,0
941,2689,12275493,PROCESS_OF,C0027497,Nausea,sosy,1,C0043210,Woman,humn,1
942,2727,14877307,TREATS,C0020197,Hyaluronidase,aapp,1,C0027145,Myxedema,dsyn,1
943,2747,13103848,USES,C0087111,Therapeutic procedure,topp,0,C1136254,Microbicides,phsu,1
945,2649,13211298,TREATS,C0087111,Therapeutic procedure,topp,0,C0002962,Angina Pectoris,sosy,1
946,2733,5839816,TREATS,C0543467,Operative Surgical Procedures,topp,1,C0522224,Paralysed,fndg,1
947,2727,14877307,LOCATION_OF,C1280388,Entire upper lip,bpoc,1,C0027145,Myxedema,dsyn,1
948,2748,14880803,TREATS,C0010137,Cortisone,horm,1,C0003873,Rheumatoid Arthritis,dsyn,1
949,2743,13384328,USES,C0087111,Therapeutic procedure,topp,0,C0008286,Chlorpromazine,phsu,1
950,2738,5776127,PROCESS_OF,C0546959,Atrial tachycardia,patf,1,C0870604,Girls,humn,1
951,2649,13211298,PROCESS_OF,C0002962,Angina Pectoris,sosy,1,C0030705,Patients,humn,0
952,2803,14772473,COEXISTS_WITH,C0871745,Family Crises,fndg,1,C0241953,Jaundice acholuric,dsyn,1
953,2711,13026610,CAUSES,C0016470,Food Allergy,dsyn,1,C0013595,Eczema,dsyn,1
954,2749,20241555,LOCATION_OF,C0027530,Neck,blor,1,C0017105,Gas Gangrene,dsyn,1
955,2704,15394682,LOCATION_OF,C1305781,Supraspinatus tendon,bpoc,1,C0043246,Laceration,inpo,1
956,2733,5839816,LOCATION_OF,C1278841,Entire brachial plexus,bpoc,1,C0522224,Paralysed,fndg,1
957,2641,13997729,PART_OF,C0032005,Pituitary Gland,bpoc,1,C0003459,Anura,amph,1
958,2743,13384328,TREATS,C0008286,Chlorpromazine,orch,1,C0033975,Psychotic Disorders,mobd,1
959,2649,13211298,TREATS,C0087111,Therapeutic procedure,topp,0,C0030705,Patients,podg,0
961,2746,14087182,PART_OF,C0178784,Organ,bpoc,1,C0230278,Minor pelvis,bpoc,1
962,2711,13026610,LOCATION_OF,C0018563,Hand,bpoc,1,C0013595,Eczema,dsyn,1
963,2641,13997729,PART_OF,C0796494,Lobe,bpoc,1,C0032005,Pituitary Gland,bpoc,1
964,2649,13211298,TREATS,C1441129,Radioactive Iodine,phsu,1,C0741926,CARDIAC PATIENT,podg,1
965,2790,13297282,PROCESS_OF,C0037864,Spermatogenesis,celf,1,C0020114,Human,humn,1
966,2710,5914360,INTERACTS_WITH,C0002006,Aldosterone,horm,1,C0037494,Sodium Chloride,bacs,1
967,2746,14087182,LOCATION_OF,C0178784,Organ,bpoc,1,C0042345,Varicosity,acab,1
968,2693,13680883,PART_OF,C0035286,Reticulocytes,cell,1,C0034493,Oryctolagus cuniculus,mamm,1
969,2819,14457955,CAUSES,C0034618,Radiation therapy,topp,1,C0022408,Arthropathies NOS,dsyn,1
970,2833,5868001,PART_OF,C0006826,Malignant Neoplasms,neop,0,C0029939,Ovary,bpoc,1
971,2842,13551202,LOCATION_OF,C1278872,Entire sympathetic nerve,bpoc,1,C0270788,Paralytic syndrome,dsyn,1
972,2860,5776128,COEXISTS_WITH,C0267956,Acute necrosis of pancreas,dsyn,1,C0027720,Nephrosis,dsyn,1
973,2770,13789605,LOCATION_OF,C0024109,Lung,bpoc,1,C0038172,Staphylococcus aureus,bact,1
974,2849,5878002,LOCATION_OF,C0015392,Eye,bpoc,1,C0221198,Lesion,fndg,1
975,2725,14812433,PROCESS_OF,C0038356,Stomach Neoplasms,neop,1,C0026809,Mus,mamm,1
976,2710,5914360,INTERACTS_WITH,C0003779,Argipressin,horm,1,C0037494,Sodium Chloride,bacs,1
977,2856,14880804,USES,C0087111,Therapeutic procedure,topp,0,C0728748,Aureomycin,antb,1
978,2825,13100924,ISA,C0022209,isoniazid,orch,1,C0087111,Therapeutic procedure,topp,0
979,2693,13680883,INTERACTS_WITH,C0051395,alpha-ketoglutaric acid,orch,1,C0017797,Glutamine,aapp,1
980,2726,13189580,PART_OF,C0023884,Liver,bpoc,1,C0003043,Animalia,anim,0
982,2819,14457955,CAUSES,C0087111,Therapeutic procedure,topp,0,C0022408,Arthropathies NOS,dsyn,1
983,2746,14087182,LOCATION_OF,C0042345,Varicosity,acab,1,C0236178,Intraabdominal hemorrhage,dsyn,1
984,2875,14772474,COEXISTS_WITH,C1370824,Interstitial emphysema,dsyn,1,C0025007,Measles,dsyn,1
985,2825,13100924,USES,C0087111,Therapeutic procedure,topp,0,C0022209,isoniazid,phsu,1
986,2753,12264172,PROCESS_OF,C0024623,Malignant neoplasm of stomach,neop,1,C0034693,Rattus norvegicus,mamm,1
987,2770,13789605,PART_OF,C0024109,Lung,bpoc,1,C0030705,Patients,humn,0
988,2693,13680883,INTERACTS_WITH,C0061472,Glutamic Acid,aapp,1,C0017797,Glutamine,aapp,1
989,2710,5914360,INTERACTS_WITH,C0010124,Corticosterone,horm,1,C0037494,Sodium Chloride,bacs,1
990,2726,13189580,LOCATION_OF,C0023884,Liver,bpoc,1,C0042845,Vitamin B 12,orch,1
991,2827,13431684,TREATS,C0010137,Cortisone,horm,1,C0264552,Serofibrinous pleurisy,dsyn,1
992,2850,5955085,TREATS,C0040071,Thymectomy,topp,1,C0026896,Myasthenia Gravis,dsyn,1
993,2815,13292704,PROCESS_OF,C0041296,Tuberculosis,dsyn,1,C0030705,Patients,humn,0
994,2834,13347223,CAUSES,C0600062,Largactil,orch,1,C0022346,Icterus,patf,1
995,2753,12264172,PROCESS_OF,C0153567,Uterine Cancer,neop,1,C0034693,Rattus norvegicus,mamm,1
996,2825,13100924,TREATS,C0022209,isoniazid,phsu,1,C0041327,"Tuberculosis, Pulmonary",dsyn,1
997,2799,13685065,PART_OF,C0229671,Serum,bdsu,1,C0020114,Human,humn,1
998,2824,5707419,PART_OF,C0023779,Lipids,lipd,1,C0027836,Neuroglia,cell,1
999,2899,13070197,PART_OF,C0015801,Structure of femoral artery,bpoc,1,C0012984,Canis familiaris,mamm,1
1000,2737,13582821,TREATS,C0019590,Histamine Antagonists,phsu,1,C0085979,Cavia,mamm,1
1001,2912,13997730,PART_OF,C0796494,Lobe,bpoc,1,C0032005,Pituitary Gland,bpoc,1
1002,2931,13551203,TREATS,C0025386,Meprobamate,phsu,1,C0700061,Obstetric Patient,podg,1
1003,2824,5707419,PART_OF,C0682708,White Matter,tisu,1,C0007452,Cattle,mamm,1
1004,2891,13219342,USES,C0087111,Therapeutic procedure,topp,0,C0012155,Diet,food,1
1005,2899,13070197,PART_OF,C0741968,CAROTID,bpoc,1,C0012984,Canis familiaris,mamm,1
1006,2949,16691908,LOCATION_OF,C0035298,Retina,bpoc,1,C0002982,Angioid Streaks,dsyn,1
1007,2941,18856429,COEXISTS_WITH,C0238621,Aminoaciduria,dsyn,1,C0026850,Muscular Dystrophies,cgab,1
1008,2824,5707419,LOCATION_OF,C0682708,White Matter,tisu,1,C0023779,Lipids,lipd,1
1009,2944,13155053,PROCESS_OF,C0041327,"Tuberculosis, Pulmonary",dsyn,1,C0008059,Child,humn,1
1010,2917,15394684,LOCATION_OF,C0003086,Ankle,blor,1,C0016658,Fracture,inpo,1
1011,2906,14216928,PROCESS_OF,C0241856,Occupational deafness,dsyn,1,C0376706,Mechanics,npop,1
1012,2963,16016747,METHOD_OF,C0220931,Training,edac,1,C0023620,Librarianship,ocdi,1
1014,2873,14440000,LOCATION_OF,C0032105,Plasma,bdsu,1,C0040018,Thrombin,aapp,1
1015,2942,13026612,PART_OF,C0018283,Epiphysial cartilage,tisu,1,C1279083,Entire radius,bpoc,1
1016,2932,14934126,DIAGNOSES,C0037296,Hypersensitivity skin testing,diap,1,C0002994,Angioneurotic Edema,patf,1
1017,2868,14386693,METHOD_OF,C0022100,Irrigation,topp,1,C0087111,Therapeutic procedure,topp,0
1018,2855,4301646,NEG_INHIBITS,C0034145,Puromycin,antb,1,C0001480,Adenosine Triphosphate,bacs,1
1019,2935,4300799,PROCESS_OF,C0023418,leukemia,neop,1,C0026809,Mus,mamm,1
1020,2907,4892267,TREATS,C0040732,Transplantation,topp,1,C0020114,Human,humn,1
1021,2870,20241556,COMPLICATES,C0017086,Gangrene,dsyn,1,C0864638,Cerebrospinal fever,dsyn,1
1022,2979,13638675,TREATS,C0450442,Agent,chvf,1,C0027726,Nephrotic Syndrome,dsyn,1
1023,2986,13930418,ASSOCIATED_WITH,C0232262,Diastolic murmur,sosy,1,C0003504,Aortic Valve Insufficiency,dsyn,1
1024,2863,13372929,METHOD_OF,C0040597,Traction,topp,1,C0556666,Lumbar traction,topp,1
1025,2966,14268284,DIAGNOSES,C0013798,Electrocardiogram,diap,1,C0023119,Lathyrism,inpo,1
1026,2913,13502788,ISA,C0024398,Macaca,mamm,1,C0026447,Monkeys,mamm,1
1027,2964,13431685,LOCATION_OF,C0038351,Stomach,bpoc,1,C0019291,"Hernia, Hiatal",anab,1
1028,2965,12983088,METHOD_OF,C0042196,Vaccination,topp,1,C0199176,Prophylactic treatment,topp,1
1029,2868,14386693,USES,C0087111,Therapeutic procedure,topp,0,C0030842,Penicillins,antb,1
1030,2985,14847763,CAUSES,C0005036,Benzene,hops,1,C0023473,"Myeloid Leukemia, Chronic",neop,1
1031,2980,13103850,TREATS,C0022678,"Kidney, Artificial",medd,1,C0022661,"Kidney Failure, Chronic",dsyn,1
1032,2928,5878003,LOCATION_OF,C0016823,Structure of fundus of eye,blor,1,C0012634,Disease,dsyn,0
1033,2970,12264172,PROCESS_OF,C0006826,Malignant Neoplasms,neop,0,C0034693,Rattus norvegicus,mamm,1
1034,2932,14934126,DIAGNOSES,C0037296,Hypersensitivity skin testing,diap,1,C0042109,Urticaria,dsyn,1
1035,3019,16691671,PART_OF,C0015392,Eye,bpoc,1,C0020114,Human,humn,1
1036,2999,5585345,AFFECTS,C0040165,Thyroxine,aapp,1,C1149888,alkaline phosphatase activity,moft,1
1037,2868,14386693,USES,C0087111,Therapeutic procedure,topp,0,C0771312,SULFATHIAZOLE SODIUM,phsu,1
1038,2913,13502788,LOCATION_OF,C0927232,Neuraxis,bdsy,1,C0857127,Induction,topp,1
1039,2863,13372929,ISA,C0040597,Traction,topp,1,C0087111,Therapeutic procedure,topp,0
1040,2992,14782773,TREATS,C0185125,Application procedure,hlca,1,C0030193,Pain,sosy,1
1041,3012,13384331,compared_with,C0008286,Chlorpromazine,orch,1,C0195775,Operation on brain,topp,1
1042,2928,5878003,TREATS,C0023694,Light Coagulation,topp,1,C0012634,Disease,dsyn,0
1043,2981,6065079,PART_OF,C0033679,Transglutaminases,aapp,1,C0023884,Liver,bpoc,1
1044,2950,13867951,PART_OF,C0006826,Malignant Neoplasms,neop,0,C0032005,Pituitary Gland,bpoc,1
1045,2952,11526828,compared_with,C0597277,Potassium Ions,bacs,1,C0022023,Ions,elii,1
1047,2951,13280157,LOCATION_OF,C0038351,Stomach,bpoc,1,C0031746,Photofluorography,diap,1
1048,2863,13372929,METHOD_OF,C0087111,Therapeutic procedure,topp,0,C0556666,Lumbar traction,topp,1
1049,2952,11526828,higher_than,C0597277,Potassium Ions,bacs,1,C0022023,Ions,elii,1
1051,2909,12275493,ADMINISTERED_TO,C0003297,Antiemetics,phsu,1,C0030705,Patients,humn,0
1052,2919,12996023,PROCESS_OF,C0231178,Chronic failure,patf,1,C0008059,Child,humn,1
1053,2967,5914361,TREATS,C0051066,alanosine,phsu,1,C0034693,Rattus norvegicus,mamm,1
1054,3028,4236753,PART_OF,C0026237,Mitochondria,celc,1,C0006104,Brain,bpoc,1
1055,2990,14770468,PROCESS_OF,C0027726,Nephrotic Syndrome,dsyn,1,C0008059,Child,humn,1
1056,3038,15394685,CAUSES,C0034074,Pulmonary Infarction,dsyn,1,C0032326,Pneumothorax,dsyn,1
1057,3030,13997734,PART_OF,C1519221,Secretory Cell,cell,1,C0796494,Lobe,bpoc,1
1058,3020,14880806,METHOD_OF,C0011900,Diagnosis,hlca,1,C0543467,Operative Surgical Procedures,topp,1
1059,3103,13867952,PROCESS_OF,C0017181,Gastrointestinal Hemorrhage,patf,1,C0021270,Infant,humn,1
1060,3041,4960769,LOCATION_OF,C0003064,"Animals, Laboratory",anim,1,C0018062,Chorionic Gonadotropin,aapp,1
1061,3077,13789614,TREATS,C0543467,Operative Surgical Procedures,topp,1,C0032994,"Pregnancy, Tubal",dsyn,1
1062,3028,4236753,AFFECTS,C0005437,Bilirubin,bacs,1,C0014272,Energy Metabolism,phsf,1
1063,2990,14770468,PROCESS_OF,C0221102,Excretory function,phsf,1,C0008059,Child,humn,1
1064,3020,14880806,TREATS,C0543467,Operative Surgical Procedures,topp,1,C0747086,OTOMASTOIDITIS,dsyn,1
1065,3030,13997734,PART_OF,C0796494,Lobe,bpoc,1,C0032005,Pituitary Gland,bpoc,1
1066,2990,14770468,INTERACTS_WITH,C0001655,Corticotropin,aapp,1,C0037494,Sodium Chloride,bacs,1
1067,2968,14327675,PROCESS_OF,C0006147,Breast Feeding,orgf,1,C0034715,"Rats, Sprague-Dawley",mamm,1
1068,3081,4175348,COEXISTS_WITH,C0557034,Assisting,hlca,1,C0195775,Operation on brain,topp,1
1069,3005,13582822,ISA,C0020268,Hydrocortisone,horm,1,C0087111,Therapeutic procedure,topp,0
